公司中文名称,年份,"流动资产周转率
[报告期] 2012年报
[单位] 次","应收账款周转率
[报告期] 2012年报
[单位] 次","财务费用
[报告期] 2012年报
[报表类型] 合并报表
[单位] 元","主营业务收入
[报告期] 2012年报
[报表类型] 合并报表
[单位] 元","产权比率
[报告期] 2012年报","流动比率
[报告期] 2012年报","速动比率
[报告期] 2012年报","现金比率
[报告期] 2012年报","经营活动现金净流量(TTM)
[报告期] 2012年报
[单位] 元","流动负债合计
[报告期] 2012年报
[报表类型] 合并报表
[单位] 元","资产负债率
[报告期] 2012年报
[单位] %","利润总额(TTM)
[报告期] 2012年报
[单位] 元","非流动负债合计
[报告期] 2012年报
[报表类型] 合并报表
[单位] 元","所有者权益合计
[报告期] 2012年报
[报表类型] 合并报表
[单位] 元","利息支出(TTM)
[报告期] 2012年报
[单位] 元","长期资本负债率
[报告期] 2012年报
[单位] %","现金流量利息保障倍数
[报告期] 2012年报","负债合计
[报告期] 2012年报
[报表类型] 合并报表
[单位] 元","利润总额/营业收入(TTM)
[报告期] 2012年报
[单位] %","总资产报酬率ROA
[报告期] 2012年报
[单位] %","主营业务成本
[报告期] 2012年报
[报表类型] 合并报表
[单位] 元","税金及附加
[报告期] 2012年报
[报表类型] 合并报表
[单位] 元","净资产收益率ROE(摊薄)
[报告期] 2012年报
[单位] %","存货周转率
[报告期] 2012年报
[单位] 次","营运资本周转率
[报告期] 2012年报
[单位] 次","非流动资产周转率
[报告期] 2012年报
[单位] 次","总资产周转率
[报告期] 2012年报
[单位] 次","成本费用利润率
[报告期] 2012年报
[单位] %","营业收入(同比增长率)
[报告期] 2012年报
[单位] %","总资产(同比增长率)
[报告期] 2012年报
[单位] %","大股东持股比例
[日期] 2013-03-01
[大股东排名] 第1名
[单位] %","无形资产
[报告期] 2012年报
[报表类型] 合并报表
[单位] 元","资产总计
[报告期] 2012年报
[报表类型] 合并报表
[单位] 元","净利润(TTM)
[报告期] 2012年报
[单位] 元"
上海加冷松芝汽车空调股份有限公司,2012,0.6579,3.1917,"-13,992,422.03","1,514,524,537.55",0.3718,3.572,3.1471,1.9315,"103,611,631.09","660,843,486.25",27.1041,"192,618,347.99","80,480,467.57","1,993,777,805.91","-16,046,407.63",4.0742,14.3004,"741,323,953.82",12.7181,6.5703,"1,034,364,115.46","8,010,465.08",7.7052,3.5654,0.9161,3.9294,0.5636,11.9399,-1.4065,3.6113,61.19,"52,943,448.95","2,735,101,759.73","158,231,891.93"
浙江万里扬股份有限公司,2012,0.8299,5.7786,"-1,168,828.42","1,552,514,357.07",0.4689,1.9405,1.5491,1.1796,"234,018,158.25","918,294,300.61",31.9241,"106,734,965.57","15,880,000.00","1,992,063,943.99","-2,652,037.10",0.8204,11.9973,"934,174,300.61",6.875,3.7149,"1,237,656,480.65","6,587,574.38",4.7974,2.9466,1.4732,1.6675,0.5541,6.402,38.3289,9.2988,33.08,"99,510,483.56","2,926,238,244.60","93,489,809.92"
兴民智通(集团)股份有限公司,2012,0.7792,6.0455,"35,696,782.71","1,133,590,675.97",0.4626,2.1262,1.4019,1.0153,"32,247,966.11","816,943,371.31",31.6266,"84,338,081.82","50,290,690.00","1,874,867,265.70","34,565,878.55",2.642,0.7565,"867,234,061.31",7.4399,4.9166,"940,498,348.77","2,683,526.63",3.399,1.8939,1.759,1.1763,0.4687,5.9525,-24.8225,30.9036,33.74,"76,622,138.26","2,742,101,327.01","63,001,497.27"
许昌远东传动轴股份有限公司,2012,0.572,3.1102,"-10,148,529.00","864,111,968.12",0.0743,10.6232,8.6805,5.5397,"184,496,123.75","144,178,901.28",6.9202,"138,087,020.00","6,931,030.00","2,032,496,346.15","-10,637,497.56",0.3399,,"151,109,931.28",15.9802,5.949,"586,430,439.98","3,367,049.37",5.9031,2.5651,0.6283,1.3679,0.4033,16.5791,-16.1666,3.9259,31.8,"116,023,330.17","2,183,606,277.43","120,064,240.72"
天津汽车模具股份有限公司,2012,0.6122,3.3348,"-6,725,123.01","894,032,081.72",0.7839,1.4905,0.8042,0.4729,"126,534,787.69","1,083,534,311.63",43.9423,"114,989,049.74","53,553,190.23","1,450,594,017.89","-5,018,584.45",3.5674,92.6057,"1,137,087,501.86",12.8618,4.7104,"673,285,085.05","8,052,019.13",6.83,1.0503,1.5314,1.0226,0.3829,12.8608,-11.0532,24.3122,8.93,"56,508,063.27","2,587,681,519.75","99,169,151.95"
中国汽车工程研究院股份有限公司,2012,0.7076,9.569,"-24,852,662.98","1,143,196,463.86",0.2403,3.9991,3.5204,3.0941,"200,570,700.62","565,014,985.28",19.3713,"356,830,275.15","140,883,849.22","2,938,140,614.36","-25,011,336.50",4.6547,834.3151,"705,898,834.50",31.2134,11.8101,"665,614,579.58","33,996,038.50",10.3193,2.2195,1.1754,0.9573,0.4069,39.087,-41.2945,84.4897,63.69,"232,992,549.32","3,644,039,448.86","300,328,983.21"
哈尔滨东安汽车动力股份有限公司,2012,0.6805,2.0818,"5,414,910.26","1,243,195,266.41",0.6095,1.9969,1.8427,1.1332,"202,268,885.00","878,349,906.24",37.8695,"-65,409,008.83","492,177,282.49","2,248,554,730.78","4,462,398.08",17.9579,23.4429,"1,370,527,188.73",-5.2614,-1.6876,"1,115,079,631.58","5,040,393.53",-2.9089,7.7122,1.4086,0.6966,0.3442,-4.909,-18.3427,0.419,54.51,,"3,619,081,919.51","-65,409,008.83"
斯太尔动力股份有限公司,2012,1.1311,3.9695,"13,332,659.33","617,015,555.45",3.4216,0.938,0.6539,0.2757,"-66,912,730.40","638,034,915.21",77.3836,"9,338,966.60",,"186,473,959.46","13,332,659.33",,-5.0187,"638,034,915.21",1.5136,3.0005,"538,814,558.92","1,488,410.46",2.4762,3.2598,,2.9366,0.8166,0.7557,38.0061,20.0711,7.18,"14,519,843.28","824,508,874.67","4,617,555.26"
众泰汽车股份有限公司,2012,0.7854,2.8782,"29,377,747.66","843,703,200.77",0.5117,1.8372,1.3449,0.3963,"197,110,529.74","615,011,593.62",33.8511,"36,845,779.97","14,497,926.25","1,230,132,879.72","27,743,358.61",1.1724,6.7942,"629,509,519.87",4.3671,3.4653,"703,780,176.84","3,284,701.43",2.254,2.1001,1.832,1.0685,0.4527,3.5004,-3.0844,-0.4551,33.3,"100,340,353.72","1,859,642,399.59","28,199,446.23"
江苏云意电气股份有限公司,2012,0.7427,4.2495,"-12,662,537.55","392,109,153.73",0.131,8.2646,7.4883,6.3451,"88,927,234.48","97,120,319.74",11.5814,"108,151,650.25","14,860,000.00","854,919,307.61","-12,806,635.39",1.7498,"1,162.45","111,980,319.74",27.582,14.2677,"251,152,950.17","2,347,224.79",10.93,3.3882,0.905,2.7943,0.5868,32.1142,6.8808,161.5933,52.13,"6,063,976.73","966,899,627.35","92,907,107.37"
四川西部资源控股股份有限公司,2012,0.6571,19.7253,"-17,880,455.83","587,708,446.50",0.1517,3.9426,3.7021,3.2579,"296,231,191.63","232,050,679.65",13.1749,"255,058,528.22","41,061,083.34","1,799,855,942.26","-17,934,559.18",2.4799,,"273,111,762.99",43.3988,11.9455,"171,791,488.99","17,251,882.95",11.5483,3.4992,0.9174,0.5389,0.2961,61.5463,88.2878,9.2682,46.67,"850,266,618.39","2,072,967,705.25","203,156,282.51"
