公司中文名称,年份,"流动资产周转率
[报告期] 2013年报
[单位] 次","应收账款周转率
[报告期] 2013年报
[单位] 次","财务费用
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","主营业务收入
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","产权比率
[报告期] 2013年报","流动比率
[报告期] 2013年报","速动比率
[报告期] 2013年报","现金比率
[报告期] 2013年报","经营活动现金净流量(TTM)
[报告期] 2013年报
[单位] 元","流动负债合计
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","资产负债率
[报告期] 2013年报
[单位] %","利润总额(TTM)
[报告期] 2013年报
[单位] 元","非流动负债合计
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","所有者权益合计
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","利息支出(TTM)
[报告期] 2013年报
[单位] 元","长期资本负债率
[报告期] 2013年报
[单位] %","现金流量利息保障倍数
[报告期] 2013年报","负债合计
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","利润总额/营业收入(TTM)
[报告期] 2013年报
[单位] %","总资产报酬率ROA
[报告期] 2013年报
[单位] %","主营业务成本
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","税金及附加
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","净资产收益率ROE(摊薄)
[报告期] 2013年报
[单位] %","存货周转率
[报告期] 2013年报
[单位] 次","营运资本周转率
[报告期] 2013年报
[单位] 次","非流动资产周转率
[报告期] 2013年报
[单位] 次","总资产周转率
[报告期] 2013年报
[单位] 次","成本费用利润率
[报告期] 2013年报
[单位] %","营业收入(同比增长率)
[报告期] 2013年报
[单位] %","总资产(同比增长率)
[报告期] 2013年报
[单位] %","大股东持股比例
[日期] 2013-12-31
[大股东排名] 第1名
[单位] %","无形资产
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","资产总计
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","净利润(TTM)
[报告期] 2013年报
[单位] 元"
爱柯迪股份有限公司,2013,1.3178,4.8255,"76,030.88","1,118,879,042.47",0.5351,3.1158,2.4634,0.8759,"296,034,646.95","272,509,205.23",34.8583,"379,994,722.38","234,471,044.49","947,421,160.19","-1,785,943.67",22.3111,"2,112.15","506,980,249.72",33.9621,26.0044,"625,167,162.13","11,472,990.25",28.431,3.5166,,,0.7693,38.4564,,,,"67,034,106.03","1,454,401,409.91","284,880,245.23"
浙江今飞凯达轮毂股份有限公司,2013,1.6513,7.3148,"99,309,298.12","1,973,747,901.13",5.9923,0.6077,0.4643,0.262,"108,564,085.94","2,400,887,179.04",85.6985,"73,043,769.18","79,959,867.17","414,008,592.85",,16.6842,,"2,480,847,046.21",3.7008,6.7605,"1,638,933,641.52","6,461,495.89",15.3407,4.9033,,1.4575,0.7742,3.1746,15.3021,31.3479,,"113,269,837.96","2,894,855,639.06","60,690,828.35"
重庆蓝黛动力传动机械股份有限公司,2013,1.5101,4.659,"18,881,581.51","655,384,017.01",0.9307,1.1975,0.7386,0.3143,"63,729,568.75","362,170,301.01",48.2059,"65,568,367.94","124,296,884.98","522,678,036.48","18,755,575.56",19.7847,3.2972,"486,467,185.99",10.0046,8.4343,"526,880,386.99","2,459,511.21",10.702,3.286,12.9437,1.1584,0.6555,9.3328,-6.1741,1.8917,,"90,638,204.43","1,009,145,222.47","55,241,648.64"
常熟市汽车饰件股份有限公司,2013,1.2864,4.3519,"18,659,622.81","851,852,273.79",0.7641,0.9346,0.7565,0.3639,"75,266,253.01","735,558,300.45",43.3131,"196,307,738.34","49,689,904.34","1,027,710,231.06","16,529,871.97",4.612,3.7239,"785,248,204.79",23.0448,12.4608,"589,452,321.12","8,615,044.56",17.4438,4.7063,,0.8145,0.4987,23.6248,3.7481,13.0863,,"143,942,909.24","1,812,958,435.85","179,271,656.47"
江苏日盈电子股份有限公司,2013,1.7669,5.3257,"7,195,247.62","230,378,603.07",0.802,1.1532,0.9045,0.4907,"25,679,553.63","150,523,327.29",44.5062,"43,868,445.05","1,500,000.00","189,554,795.19",,0.7851,,"152,023,327.29",19.0419,17.6558,"131,825,754.89","1,880,396.61",19.4903,3.9754,,1.4504,0.7966,20.1696,16.069,44.2135,,"30,653,932.78","341,578,122.48","36,944,798.55"
重庆小康工业集团股份有限公司,2013,1.6109,70.9808,"73,235,671.35","8,287,399,529.95",3.116,0.7483,0.6233,0.5703,"106,400,245.86","7,158,631,670.69",75.7047,"485,279,375.51","540,724,802.31","2,470,889,659.71","57,085,857.47",21.9206,0.9997,"7,699,356,473.00",5.8556,5.552,"6,538,098,221.89","152,278,346.38",18.9883,7.8789,,1.7922,0.8484,5.1121,4.879,8.5713,,"1,019,356,794.01","10,170,246,132.71","394,851,186.11"
广东迪生力汽配股份有限公司,2013,1.4393,4.9312,"12,648,520.95","486,876,484.62",1.1954,1.2071,0.2943,0.1203,"24,234,751.68","329,407,283.89",54.45,"13,645,178.21","2,046,526.89","277,276,535.56",,0.839,,"331,453,810.78",2.8026,4.8235,"384,316,092.08","2,827,907.12",9.9687,1.9015,7.2313,2.354,0.8932,5.1028,-21.5463,26.4246,,"29,471,770.15","608,730,346.34","25,067,785.97"
上海岱美汽车内饰件股份有限公司,2013,1.7973,5.6338,"34,548,704.46","1,712,586,413.58",0.9624,1.6301,0.9261,0.3022,"243,666,177.61","646,669,980.56",49.0427,"259,336,003.70","158,948,356.85","837,069,326.72",,16.0557,,"805,618,337.41",15.1429,19.4946,"1,180,099,907.94","4,285,049.02",23.5665,2.7743,4.9489,3.0876,1.136,13.1256,22.3196,19.6992,,"142,720,042.78","1,642,687,664.13","194,891,433.65"
上海保隆汽车科技股份有限公司,2013,1.7665,6.3777,"25,530,310.32","1,062,579,509.51",1.285,1.6083,0.8444,0.2989,"36,100,350.03","405,220,628.32",56.2355,"70,997,675.50","184,511,442.60","458,950,305.87",,31.753,,"589,732,070.92",6.6816,9.9652,"718,381,370.36","3,961,494.26",7.8862,2.431,5.764,2.8942,1.097,4.7495,12.6588,18.0119,,"34,862,483.62","1,048,682,376.79","47,350,549.74"
江苏奥力威传感高科股份有限公司,2013,1.8624,7.6531,"551,550.87","394,554,258.89",0.4995,2.4807,1.7375,0.7088,"39,893,879.56","93,999,802.20",33.3094,"60,426,742.07","9,051,247.38","206,324,464.75","386,855.34",4.3102,44.2786,"103,051,049.58",15.3152,22.0842,"298,639,209.74","1,621,817.64",25.3738,4.5272,3.1505,6.2111,1.4328,15.4539,18.6411,28.1759,,"7,648,295.11","309,375,514.33","51,907,052.11"
惠州市德赛西威汽车电子股份有限公司,2013,1.6803,4.5127,"5,830,600.00","1,776,144,100.00",2.0192,1.1737,0.762,0.3108,"161,733,500.00","900,593,600.00",66.879,"104,135,600.00","78,336,000.00","484,802,800.00",,13.8573,,"978,929,600.00",5.863,7.5127,"1,328,701,400.00","6,196,100.00",20.6828,3.5839,,,1.2134,5.9227,,,,"47,870,100.00","1,463,732,400.00","98,303,900.00"
华达汽车科技股份有限公司,2013,2.1971,9.6914,"7,600,263.67","2,063,100,276.94",1.2021,1.296,0.6766,0.2659,"358,368,553.37","801,162,732.27",54.5889,"230,283,400.55","2,000,000.00","668,130,343.20","6,892,115.27",0.2984,48.6692,"803,162,732.27",11.162,18.51,"1,630,066,717.43","6,270,771.20",29.0937,3.4207,7.4167,6.0267,1.6101,10.6837,35.6823,34.8102,,"55,268,953.08","1,471,293,075.47","194,384,162.28"
浙江正裕工业股份有限公司,2013,1.9115,4.2592,"8,078,230.37","497,274,499.08",0.8018,1.231,0.9628,0.3663,"102,115,498.44","224,248,645.13",44.5014,"66,712,481.09","11,149,522.39","293,569,886.97","3,303,445.92",3.6589,27.144,"235,398,167.52",13.4156,13.456,"356,689,972.27","2,429,997.39",20.3478,6.7627,19.364,1.9113,0.9557,13.6413,-4.2608,3.3756,,"64,798,817.74","528,968,054.49","59,734,911.33"
浙江铁流离合器股份有限公司,2013,2.3256,10.9729,"7,720,809.81","825,567,113.29",0.69,1.6819,1.1653,0.7693,"165,736,250.34","222,349,518.47",40.8276,"140,537,407.89","4,825,335.09","329,249,418.05",,1.4444,,"227,174,853.56",17.0231,28.0563,"560,498,356.85","5,406,180.47",35.5842,4.5414,5.6731,4.7599,1.5623,17.2147,8.9279,11.1877,,"46,955,934.44","556,424,271.61","117,160,721.34"
宁波圣龙汽车动力系统股份有限公司,2013,2.7054,7.0294,"17,300,035.27","700,275,629.02",2.2874,0.6348,0.4381,0.1448,"52,267,477.80","471,061,695.80",69.5812,"50,672,629.95","24,992,718.20","216,860,492.85","17,271,898.97",10.8129,2.9755,"496,054,414.00",7.2361,10.5824,"537,160,444.93","2,712,980.88",20.6882,6.8012,,1.8274,1.0907,6.4396,11.9061,24.8126,,"57,845,726.60","712,914,906.85","42,194,938.34"
万通智控科技股份有限公司,2013,2.1388,6.2745,"1,417,858.52","227,610,843.48",0.6047,1.8888,1.4032,0.5639,"31,028,111.48","59,564,147.11",37.6836,"15,721,948.66","3,970,937.08","105,066,167.07",,3.6582,,"63,535,084.19",6.9074,11.1308,"184,868,503.61","719,945.04",12.4242,6.7397,4.5911,4.7853,1.4781,6.0901,2.7323,20.9748,,"25,245,717.95","168,601,251.26","12,992,883.30"
合肥常青机械股份有限公司,2013,2.7389,13.4535,"39,907,823.48","1,321,616,088.66",1.6235,0.7999,0.5674,0.2936,"-39,936,067.53","714,425,954.19",61.8827,"147,893,513.77","22,773,412.13","454,086,509.91",,4.7757,,"737,199,366.32",11.1904,18.0706,"984,677,395.86","7,247,082.93",26.9742,6.1948,,2.3739,1.2717,10.5043,12.8343,34.269,,"100,414,914.92","1,191,285,876.23","122,486,190.25"
