公司中文名称,年份,"流动资产周转率
[报告期] 2017年报
[单位] 次","应收账款周转率
[报告期] 2017年报
[单位] 次","财务费用
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","主营业务收入
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","产权比率
[报告期] 2017年报","流动比率
[报告期] 2017年报","速动比率
[报告期] 2017年报","现金比率
[报告期] 2017年报","经营活动现金净流量(TTM)
[报告期] 2017年报
[单位] 元","流动负债合计
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","资产负债率
[报告期] 2017年报
[单位] %","利润总额(TTM)
[报告期] 2017年报
[单位] 元","非流动负债合计
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","所有者权益合计
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","利息支出(TTM)
[报告期] 2017年报
[单位] 元","长期资本负债率
[报告期] 2017年报
[单位] %","现金流量利息保障倍数
[报告期] 2017年报","负债合计
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","利润总额/营业收入(TTM)
[报告期] 2017年报
[单位] %","总资产报酬率ROA
[报告期] 2017年报
[单位] %","主营业务成本
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","税金及附加
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","净资产收益率ROE(摊薄)
[报告期] 2017年报
[单位] %","存货周转率
[报告期] 2017年报
[单位] 次","营运资本周转率
[报告期] 2017年报
[单位] 次","非流动资产周转率
[报告期] 2017年报
[单位] 次","总资产周转率
[报告期] 2017年报
[单位] 次","成本费用利润率
[报告期] 2017年报
[单位] %","营业收入(同比增长率)
[报告期] 2017年报
[单位] %","总资产(同比增长率)
[报告期] 2017年报
[单位] %","大股东持股比例
[日期] 2018-03-01
[大股东排名] 第1名
[单位] %","无形资产
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","资产总计
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","净利润(TTM)
[报告期] 2017年报
[单位] 元"
宁波圣龙汽车动力系统股份有限公司,2017,1.9949,5.1521,"29,222,594.05","1,575,571,185.32",1.4311,1.0164,0.8248,0.3107,"142,852,722.05","963,320,652.55",58.8656,"134,008,003.20","276,080,066.44","866,076,453.69","19,764,921.45",25.2,6.3289,"1,239,400,718.99",8.5054,8.4825,"1,226,138,856.26","5,942,931.19",11.5289,6.8805,,1.5401,0.8691,7.5147,25.7323,35.4283,60.34,"131,084,474.83","2,105,477,172.68","109,850,022.16"
江苏新泉汽车饰件股份有限公司,2017,1.738,6.0911,"4,518,930.34","3,095,081,462.75",1.3257,1.2524,0.911,0.5138,"28,280,842.07","1,732,008,278.14",57.0029,"293,806,751.14","45,714,501.24","1,340,931,846.34","3,906,049.93",3.2968,5.1301,"1,777,722,779.38",9.4927,11.6354,"2,334,768,368.74","16,807,002.23",18.6561,4.0346,12.7975,3.9788,1.2096,9.0659,80.9099,56.0321,33.12,"114,775,663.69","3,118,654,625.72","250,165,308.69"
上海保隆汽车科技股份有限公司,2017,1.4921,4.967,"20,222,036.98","2,080,722,836.50",0.6621,2.3453,1.7146,0.9911,"214,584,803.80","735,449,832.36",39.8334,"323,605,248.76","227,052,494.17","1,453,814,565.96","19,528,110.83",14.8248,9.6107,"962,502,326.53",15.5525,17.0163,"1,345,033,269.82","17,998,660.48",13.3289,3.1208,3.2073,3.3452,1.0319,12.8415,23.951,49.4625,22.45,"38,797,587.59","2,416,316,892.49","224,668,757.32"
浙江仙通橡塑股份有限公司,2017,0.8671,3.4746,"-519,887.97","732,122,585.56",0.212,4.0865,3.5807,1.4902,"57,127,146.07","209,676,094.16",17.4923,"201,597,991.98","972,120.56","993,583,959.42","-354,634.96",0.0977,488.7751,"210,648,214.72",27.5361,17.4065,"412,280,222.25","7,623,557.16",17.1234,4.3153,1.1716,2.348,0.6332,31.8794,24.9321,8.6804,47.21,"27,210,279.95","1,204,232,174.14","170,135,586.69"
江苏日盈电子股份有限公司,2017,1.3414,3.6988,"2,981,877.11","317,631,497.73",0.3478,2.1431,1.7236,0.6705,"33,799,473.46","144,381,684.51",25.8037,"37,277,868.05","2,760,781.28","423,095,879.06","2,606,997.74",0.6483,10.4962,"147,142,465.79",11.7362,8.1979,"214,762,028.06","3,882,927.90",7.9743,3.8832,3.5882,1.2719,0.6529,12.009,15.2897,41.563,23.59,"26,636,510.69","570,238,344.85","33,738,998.56"
华懋(厦门)新材料科技股份有限公司,2017,0.6748,3.1909,"-12,819,475.67","989,404,740.10",0.1234,7.5123,7.107,3.912,"361,534,531.98","243,612,360.74",10.984,"323,570,086.67","21,053,160.91","2,144,885,588.40","-14,451,007.96",0.972,819.3185,"264,665,521.65",32.7035,15.5286,"567,109,643.19","9,619,128.46",12.9637,5.9913,0.8184,1.8865,0.497,42.0199,11.2229,53.3055,42.98,"35,493,376.71","2,409,551,110.05","278,055,879.73"
湖南机油泵股份有限公司,2017,1.4012,3.5541,"13,633,341.38","813,740,809.99",0.6001,1.5193,1.085,0.3045,"45,815,433.73","386,242,781.68",37.5024,"127,938,656.61","31,626,780.80","696,377,816.72","10,777,462.25",4.3443,3.9806,"417,869,562.48",15.7223,13.383,"547,148,775.14","10,261,976.04",15.871,3.7641,3.5392,1.7854,0.7851,15.9766,45.9771,16.2157,20.68,"68,168,844.89","1,114,247,379.20","110,521,961.47"
广东迪生力汽配股份有限公司,2017,1.397,13.8733,"26,363,759.24","781,017,999.16",0.4738,2.3541,1.0162,0.7499,"54,435,686.16","281,543,863.54",32.1499,"46,416,527.96","2,177,500.00","598,773,269.91","6,424,544.83",0.3915,6.785,"283,721,363.54",5.9431,6.7159,"524,513,511.74","3,359,569.13",2.1947,1.3831,2.8429,3.4296,0.9926,2.0639,8.1906,27.691,28.87,"30,655,341.87","882,494,633.45","15,011,010.59"
华达汽车科技股份有限公司,2017,1.5034,6.7893,"-3,009,018.74","3,172,327,908.01",0.5456,1.9632,1.2295,0.7524,"61,878,948.86","1,372,068,428.47",35.299,"267,574,543.43","9,484,160.85","2,532,306,810.35","-3,960,881.00",0.3731,85.125,"1,381,552,589.32",8.4346,8.2145,"2,558,379,419.05","15,278,929.56",8.9291,3.0053,3.9401,2.8865,0.9885,7.7986,16.4262,56.2818,56.09,"88,166,670.52","3,913,859,399.67","226,111,764.34"
山东金麒麟股份有限公司,2017,1.0653,5.4873,"28,613,414.50","1,499,641,658.65",0.3299,3.8055,3.2949,1.662,"250,648,185.87","497,494,969.14",24.8042,"216,725,689.39","200,920,053.10","2,117,299,430.20","9,295,132.97",8.676,14.3944,"698,415,022.24",14.4518,9.8063,"1,038,961,785.39","21,822,197.98",8.2191,4.2705,1.8469,1.6716,0.6506,13.5923,16.2103,56.9539,43.31,"139,140,999.25","2,815,714,452.44","173,760,750.05"
上海岱美汽车内饰件股份有限公司,2017,1.4355,4.6727,"43,229,644.84","3,246,972,241.83",0.2317,5.6813,3.9298,0.934,"406,071,395.52","502,748,929.18",18.8145,"697,110,178.69","214,238,609.11","3,093,836,167.75","10,716,600.06",6.4823,33.5307,"716,987,538.29",21.4695,22.206,"2,043,890,172.52","11,842,538.86",18.8231,2.6888,1.9943,3.5076,1.0186,22.6151,18.3551,48.6121,54.9,"192,722,086.65","3,810,823,706.04","582,057,862.66"
重庆秦安机电股份有限公司,2017,1.0666,6.8862,"1,022,447.67","1,223,073,404.05",0.0799,6.8182,5.0669,3.8074,"478,508,355.97","196,481,113.73",7.4009,"221,450,382.91",,"2,458,343,883.16","516,706.72",,98.9001,"196,481,113.73",18.1061,8.8324,"901,355,209.02","17,028,269.31",7.6499,2.5238,1.6779,0.8951,0.4867,18.974,1.9579,11.9533,65.63,"32,518,499.49","2,654,824,996.89","188,061,109.98"
浙江中马传动股份有限公司,2017,1.0678,3.9104,"2,869,391.36","880,647,149.18",0.2567,3.4435,2.9588,0.5766,"174,620,847.49","317,185,475.14",20.4272,"89,604,752.20","47,639,044.19","1,421,151,116.69","1,213,577.30",3.2434,60.8499,"364,824,519.33",10.1749,6.092,"675,300,526.05","9,584,984.65",5.4887,4.5516,1.7325,1.3222,0.5907,9.9125,7.0535,49.3803,31.33,"110,506,864.84","1,785,975,636.02","78,002,788.45"
合肥常青机械股份有限公司,2017,1.8292,11.0493,"20,884,347.87","1,916,290,412.31",0.5074,1.8624,1.5308,0.961,"-7,738,619.99","808,850,784.10",33.6619,"149,451,784.72","32,063,247.21","1,657,204,171.79","20,672,146.16",1.8981,-0.3555,"840,914,031.31",7.799,8.4403,"1,551,252,955.17","19,031,713.48",7.6775,6.1924,7.3133,1.9796,0.9507,7.2615,28.4097,62.9439,31.86,"152,498,178.30","2,498,118,203.10","127,231,039.92"
宁波高发汽车控制系统股份有限公司,2017,0.8295,5.3261,"-718,725.90","1,207,931,322.88",0.2152,4.9363,4.5428,1.7085,"105,028,047.95","402,475,999.32",17.7124,"272,846,717.02","303,333.05","1,871,222,213.88","-1,030,804.44",0.0164,161.1674,"402,779,332.37",22.5879,15.7061,"798,013,631.96","11,464,065.99",12.6245,5.7298,1.1035,4.4021,0.698,25.2918,40.3603,91.5314,36.42,"35,025,036.50","2,274,001,546.25","235,925,535.35"
成都豪能科技股份有限公司,2017,0.837,3.8991,"5,082,454.93","842,278,279.63",0.4272,3.0106,2.5983,1.8417,"202,764,463.62","467,230,586.91",29.9351,"179,034,383.19","200,975,482.42","1,563,977,147.33","2,557,767.95",11.9138,53.6459,"668,206,069.33",21.256,10.3676,"538,734,308.73","7,677,705.62",10.087,3.0925,1.3062,1.1302,0.4809,23.4023,30.8249,75.6376,18.75,"36,983,210.27","2,232,183,216.66","153,116,259.95"
苏州金鸿顺汽车部件股份有限公司,2017,1.1108,4.359,"23,720,777.06","1,042,442,069.45",0.5405,2.0792,1.3788,0.4454,"-676,548.05","597,043,265.74",35.0858,"102,227,427.15","4,934,870.32","1,113,752,440.07","19,222,495.91",0.4411,-0.0336,"601,978,136.06",9.8065,8.6211,"797,178,776.10","7,715,769.89",8.1327,2.3417,2.7754,2.2164,0.74,9.6627,15.6908,55.7261,67.84,"97,146,181.15","1,715,730,576.13","90,577,736.02"
浙江铁流离合器股份有限公司,2017,1.1467,8.2047,"3,681,071.27","851,941,551.77",0.2198,4.604,3.8029,0.9826,"66,726,870.60","229,041,847.01",18.0193,"130,396,567.64","29,069,318.52","1,174,301,073.31","-672,054.74",2.4276,65.1397,"258,111,165.53",15.3058,11.8324,"582,588,778.05","6,828,931.86",9.3442,3.3685,1.659,2.4107,0.7771,15.2302,17.664,88.406,33.75,"46,409,547.38","1,432,412,238.84","109,723,462.94"
宁波继峰汽车零部件股份有限公司,2017,1.3058,3.8366,"2,355,883.33","1,902,072,096.69",0.2452,3.6321,2.7604,1.506,"257,606,805.89","428,514,810.76",19.6911,"357,251,582.33","3,079,054.04","1,760,223,452.48","-2,666,746.69",0.1784,125.3729,"431,593,864.80",18.7822,17.1905,"1,274,426,350.47","20,001,355.35",16.9954,3.7029,1.815,3.1388,0.9221,19.4799,29.7893,13.3583,49.54,"93,166,174.54","2,191,817,317.28","298,665,500.99"
