公司中文名称,年份,"流动资产周转率
[报告期] 2016年报
[单位] 次","应收账款周转率
[报告期] 2016年报
[单位] 次","财务费用
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","主营业务收入
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","产权比率
[报告期] 2016年报","流动比率
[报告期] 2016年报","速动比率
[报告期] 2016年报","现金比率
[报告期] 2016年报","经营活动现金净流量(TTM)
[报告期] 2016年报
[单位] 元","流动负债合计
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","资产负债率
[报告期] 2016年报
[单位] %","利润总额(TTM)
[报告期] 2016年报
[单位] 元","非流动负债合计
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","所有者权益合计
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","利息支出(TTM)
[报告期] 2016年报
[单位] 元","长期资本负债率
[报告期] 2016年报
[单位] %","现金流量利息保障倍数
[报告期] 2016年报","负债合计
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","利润总额/营业收入(TTM)
[报告期] 2016年报
[单位] %","总资产报酬率ROA
[报告期] 2016年报
[单位] %","主营业务成本
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","税金及附加
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","净资产收益率ROE(摊薄)
[报告期] 2016年报
[单位] %","存货周转率
[报告期] 2016年报
[单位] 次","营运资本周转率
[报告期] 2016年报
[单位] 次","非流动资产周转率
[报告期] 2016年报
[单位] 次","总资产周转率
[报告期] 2016年报
[单位] 次","成本费用利润率
[报告期] 2016年报
[单位] %","营业收入(同比增长率)
[报告期] 2016年报
[单位] %","总资产(同比增长率)
[报告期] 2016年报
[单位] %","大股东持股比例
[日期] 2017-03-01
[大股东排名] 第1名
[单位] %","无形资产
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","资产总计
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","净利润(TTM)
[报告期] 2016年报
[单位] 元"
宁波圣龙汽车动力系统股份有限公司,2016,2.3436,5.1695,"20,258,137.49","1,253,115,589.86",2.4682,0.9075,0.6478,0.22,"145,832,881.87","661,701,549.01",71.1667,"96,869,444.76","420,142,824.43","438,309,957.69","21,838,842.17",50.7895,6.466,"1,081,844,373.44",7.7303,8.6506,"961,832,425.31","6,546,360.35",19.5788,6.3491,,1.4962,0.9132,7.6709,12.3347,24.1591,81.8,"57,907,844.30","1,520,154,331.13","89,134,297.47"
江苏新泉汽车饰件股份有限公司,2016,1.5686,4.9667,"13,820,486.53","1,710,841,686.24",2.3644,1.0345,0.6139,0.2088,"108,900,023.41","1,345,902,765.88",70.2767,"129,489,067.21","58,735,286.99","594,087,691.99","13,442,296.65",8.9971,7.9028,"1,404,638,052.87",7.5687,8.6909,"1,290,777,644.02","8,171,744.62",19.13,2.8965,78.1478,3.0885,1.0403,7.3267,89.6488,54.8788,44.95,"94,750,891.19","1,998,725,744.86","113,672,913.58"
上海保隆汽车科技股份有限公司,2016,1.7022,4.7032,"15,963,343.50","1,678,665,572.65",1.2311,1.4076,0.8809,0.2906,"173,213,269.49","756,022,516.88",55.1792,"237,929,669.96","136,043,762.42","724,604,854.29","13,823,148.45",18.7626,11.5163,"892,066,279.30",14.1737,16.7492,"1,085,460,382.76","12,021,834.37",22.4695,2.9142,4.489,3.2477,1.1168,12.3243,20.9812,16.3507,,"32,047,388.72","1,616,671,133.59","175,774,941.59"
浙江仙通橡塑股份有限公司,2016,1.0324,3.8059,"7,428,385.85","586,016,284.16",0.2626,3.6285,3.2577,2.4739,"106,176,020.97","229,241,425.86",20.7984,"179,441,092.36","1,215,070.64","877,592,372.73","6,854,118.26",0.1383,15.2816,"230,456,496.50",30.6205,22.5162,"313,160,739.30","6,144,970.01",17.1112,4.0131,1.7235,2.2561,0.7083,36.8291,38.2393,102.6733,47.21,"21,504,197.39","1,108,048,869.23","150,166,600.51"
江苏日盈电子股份有限公司,2016,1.9215,3.9745,"2,662,623.06","275,507,293.38",0.6254,1.0788,0.75,0.1909,"20,209,818.11","152,155,007.79",38.4772,"34,920,023.44","2,837,246.06","247,823,687.98","2,862,457.31",1.1319,6.8381,"154,992,253.85",12.6748,10.1492,"175,471,321.17","3,350,715.88",12.5369,4.3532,43.9695,1.2037,0.7401,13.1407,16.3781,17.8783,,"25,988,234.34","402,815,941.83","31,069,463.28"
华懋(厦门)新材料科技股份有限公司,2016,0.8785,3.444,"-8,531,670.08","889,569,444.66",0.2091,4.0677,3.7334,2.4322,"221,243,578.52","270,979,628.79",17.297,"306,598,599.60","883,285.40","1,299,868,256.49","-9,225,117.97",0.0679,779.3971,"271,862,914.19",34.466,20.8918,"473,679,996.23","9,497,211.98",20.1931,6.0376,1.1424,2.1652,0.625,45.8402,31.5603,23.2663,59.27,"36,036,841.52","1,571,731,170.68","262,484,027.87"
湖南机油泵股份有限公司,2016,1.1283,3.483,"11,701,934.66","557,443,988.35",0.6033,1.8221,1.4322,0.7339,"83,425,672.63","315,387,848.63",37.6294,"64,429,181.38","45,393,929.07","597,993,855.25","12,782,319.09",7.0555,6.2616,"360,781,777.70",11.558,8.8688,"381,509,752.71","8,857,555.29",9.4187,2.8616,3.1166,1.4805,0.6403,11.727,19.8873,22.5385,20.68,"41,769,543.27","958,775,632.95","56,322,985.77"
广东迪生力汽配股份有限公司,2016,1.7151,15.2,"-7,811,280.89","721,890,480.67",0.783,1.5858,0.2562,0.0533,"19,658,896.91","287,163,607.82",43.9137,"58,010,845.54","16,331,500.00","387,621,999.20","7,572,583.43",4.507,2.5721,"303,495,107.82",8.036,10.0791,"500,702,574.12","6,233,416.18",14.5009,1.4692,5.0973,3.1415,1.1094,8.0522,-2.0401,13.2502,,"29,214,488.78","691,117,107.02","52,731,194.23"
华达汽车科技股份有限公司,2016,1.9395,6.5598,"2,972,282.80","2,724,754,070.36",0.9877,1.2333,0.671,0.2092,"311,179,854.62","1,237,828,841.29",49.6903,"343,001,681.13","6,595,271.34","1,259,936,431.60","3,310,818.35",0.5207,64.675,"1,244,424,112.63",12.5884,15.0102,"2,079,339,925.77","13,407,902.79",23.087,3.3258,10.9979,3.0198,1.181,12.2749,14.9997,18.6895,56.09,"62,741,728.40","2,504,360,544.23","290,881,519.77"
山东金麒麟股份有限公司,2016,1.4812,5.3538,"4,804,363.80","1,290,455,413.07",0.8081,1.3288,0.9938,0.5736,"262,233,595.92","693,988,577.12",44.6938,"250,338,868.59","107,806,645.69","992,180,270.63","22,814,340.15",9.8229,10.0898,"801,795,222.81",19.3993,15.5767,"826,955,298.53","26,674,017.82",20.9336,3.9124,5.4279,1.4625,0.7359,20.3305,15.0398,4.7134,57.8,"138,622,072.21","1,793,975,493.44","207,043,586.53"
上海岱美汽车内饰件股份有限公司,2016,1.758,4.86,"-13,621,344.07","2,743,416,339.29",0.7009,2.1803,1.3438,0.3479,"322,601,838.56","764,767,549.92",41.2089,"556,797,347.10","291,943,278.08","1,507,565,096.61","19,701,121.44",16.2488,15.8765,"1,056,710,828.00",20.2958,24.0079,"1,771,325,358.97","8,105,721.51",29.5401,2.9469,3.412,3.2629,1.1425,20.4024,18.0156,14.5633,,"196,054,162.99","2,564,275,924.61","444,360,677.49"
重庆秦安机电股份有限公司,2016,1.3395,5.1038,"12,783,944.04","1,199,586,973.48",0.4328,1.4925,0.9131,0.483,"334,136,523.65","638,978,510.49",30.2087,"255,896,221.69","77,380,403.00","1,655,009,940.12","12,017,535.52",4.4667,25.6793,"716,358,913.49",21.332,11.5362,"832,949,364.52","12,210,349.53",13.1446,2.2293,4.4954,0.8407,0.5165,23.3532,2.1114,4.3099,76.03,"32,316,040.70","2,371,368,853.61","217,543,883.28"
浙江中马传动股份有限公司,2016,1.5635,3.8149,"5,524,352.91","822,623,663.22",0.433,1.7652,1.3123,0.6227,"169,375,280.56","315,686,380.67",30.2165,"121,750,269.79","45,578,929.73","834,324,265.04","6,504,265.79",5.18,23.2339,"361,265,310.40",14.8002,10.8245,"591,148,512.23","8,648,243.37",12.568,4.2801,4.7687,1.2488,0.6943,15.1468,-9.3548,1.8291,49.07,"113,810,997.77","1,195,589,575.44","104,857,866.28"
合肥常青机械股份有限公司,2016,2.9182,12.3625,"22,298,055.93","1,492,325,340.93",1.0553,0.7724,0.467,0.1739,"54,512,507.70","762,329,354.49",51.3452,"177,167,631.26","24,852,198.73","745,934,263.95","22,158,420.83",3.2243,2.425,"787,181,553.22",11.8719,14.5655,"1,098,154,109.80","14,287,221.22",19.8899,6.4508,,1.7411,1.0905,11.4875,31.264,27.351,42.48,"116,778,295.15","1,533,115,817.17","148,365,732.52"
宁波高发汽车控制系统股份有限公司,2016,0.9651,5.6823,"-583,016.08","860,593,512.95",0.3937,2.8858,2.5112,1.7327,"78,781,071.91","320,786,058.15",28.2483,"183,284,316.55","14,598,793.09","851,888,696.10","-1,015,324.37",1.73,247.9381,"335,384,851.24",21.2974,16.5618,"580,666,493.02","7,597,729.13",18.9497,5.3958,1.4285,4.1217,0.782,22.9049,28.7501,17.1114,42.33,"35,898,281.42","1,187,273,547.34","157,525,023.21"
成都豪能科技股份有限公司,2016,1.1238,3.8492,"3,192,631.73","643,821,135.09",0.484,2.3699,1.7607,0.9061,"137,176,844.90","255,672,930.47",32.6145,"158,603,988.54","158,825,954.00","856,404,187.38","920,691.99",16.8888,89.2801,"414,498,884.47",24.6348,13.9169,"402,273,214.92","5,629,955.29",16.156,2.5435,1.9165,1.1229,0.5617,27.2856,7.1036,24.3993,,"37,269,199.28","1,270,903,071.85","136,627,678.77"
苏州金鸿顺汽车部件股份有限公司,2016,1.5327,4.0517,"21,046,798.74","901,058,760.70",1.1732,1.2022,0.7052,0.1718,"107,651,443.65","528,601,748.40",53.9842,"123,129,817.40","66,175,395.56","506,984,685.85","20,545,810.90",11.5457,5.2396,"594,777,143.96",13.665,14.1229,"653,819,686.87","8,284,329.66",20.9838,2.8475,15.0288,2.0983,0.8857,13.6801,5.4818,18.1028,,"101,214,782.85","1,101,761,829.81","106,384,541.49"
浙江铁流离合器股份有限公司,2016,1.9147,8.9705,"-2,497,463.83","724,045,892.57",0.5088,1.877,1.1703,0.7106,"89,844,292.56","229,833,677.37",33.7215,"134,801,450.47","26,543,905.99","503,902,086.42","1,127,375.87",5.0515,69.531,"256,377,583.36",18.6178,19.7814,"469,591,570.05","5,953,847.01",22.4278,3.3496,4.116,2.3432,1.0537,19.3024,6.6416,23.8181,45,"45,143,021.57","760,279,669.78","111,927,492.06"
宁波继峰汽车零部件股份有限公司,2016,1.235,3.8034,"-9,492,870.07","1,465,507,889.89",0.2518,3.4891,2.6797,1.1421,"42,906,310.64","388,909,689.33",20.114,"303,049,204.69",,"1,544,620,541.57","-1,635,040.53",,112.5501,"388,909,689.33",20.6788,17.2678,"943,695,089.35","16,056,157.95",16.3371,3.6366,1.6614,2.6222,0.8396,21.8811,39.8294,24.1411,49.54,"72,099,695.90","1,933,530,230.90","250,867,661.55"
