公司中文名称,年份,"流动资产周转率
[报告期] 2015年报
[单位] 次","应收账款周转率
[报告期] 2015年报
[单位] 次","财务费用
[报告期] 2015年报
[报表类型] 合并报表
[单位] 元","主营业务收入
[报告期] 2015年报
[报表类型] 合并报表
[单位] 元","产权比率
[报告期] 2015年报","流动比率
[报告期] 2015年报","速动比率
[报告期] 2015年报","现金比率
[报告期] 2015年报","经营活动现金净流量(TTM)
[报告期] 2015年报
[单位] 元","流动负债合计
[报告期] 2015年报
[报表类型] 合并报表
[单位] 元","资产负债率
[报告期] 2015年报
[单位] %","利润总额(TTM)
[报告期] 2015年报
[单位] 元","非流动负债合计
[报告期] 2015年报
[报表类型] 合并报表
[单位] 元","所有者权益合计
[报告期] 2015年报
[报表类型] 合并报表
[单位] 元","利息支出(TTM)
[报告期] 2015年报
[单位] 元","长期资本负债率
[报告期] 2015年报
[单位] %","现金流量利息保障倍数
[报告期] 2015年报","负债合计
[报告期] 2015年报
[报表类型] 合并报表
[单位] 元","利润总额/营业收入(TTM)
[报告期] 2015年报
[单位] %","总资产报酬率ROA
[报告期] 2015年报
[单位] %","主营业务成本
[报告期] 2015年报
[报表类型] 合并报表
[单位] 元","税金及附加
[报告期] 2015年报
[报表类型] 合并报表
[单位] 元","净资产收益率ROE(摊薄)
[报告期] 2015年报
[单位] %","存货周转率
[报告期] 2015年报
[单位] 次","营运资本周转率
[报告期] 2015年报
[单位] 次","非流动资产周转率
[报告期] 2015年报
[单位] 次","总资产周转率
[报告期] 2015年报
[单位] 次","成本费用利润率
[报告期] 2015年报
[单位] %","营业收入(同比增长率)
[报告期] 2015年报
[单位] %","总资产(同比增长率)
[报告期] 2015年报
[单位] %","大股东持股比例
[日期] 2015-12-31
[大股东排名] 第1名
[单位] %","无形资产
[报告期] 2015年报
[报表类型] 合并报表
[单位] 元","资产总计
[报告期] 2015年报
[报表类型] 合并报表
[单位] 元","净利润(TTM)
[报告期] 2015年报
[单位] 元"
苏州金鸿顺汽车部件股份有限公司,2015,1.4717,3.8939,"25,847,469.16","854,231,385.98",1.3287,1.0247,0.652,0.1458,"176,759,101.46","527,282,977.33",57.0579,"98,383,422.68","5,000,920.77","400,600,144.36","22,930,559.69",1.233,7.7085,"532,283,898.10",11.5172,12.983,"628,847,070.63","6,384,792.35",20.3218,2.9079,18.1486,2.4133,0.9142,10.7691,-9.7589,-0.3253,,"94,434,969.57","932,884,042.46","81,409,124.23"
海南钧达汽车饰件股份有限公司,2015,1.259,4.516,"11,711,911.52","765,501,234.59",1.2634,0.9425,0.6759,0.3521,"118,082,777.00","636,498,855.18",55.8196,"51,627,250.98",,"503,779,935.05","11,505,455.95",,8.7124,"636,498,855.18",6.7442,5.5075,"580,268,512.82","4,750,156.09",9.1478,3.3143,,1.4221,0.6678,6.4343,-7.0321,-1.0469,,"63,651,797.03","1,140,278,790.23","46,084,934.45"
爱柯迪股份有限公司,2015,1.6126,5.0215,"-10,411,111.59","1,465,681,187.52",0.3973,4.4455,3.2802,1.3509,"418,730,725.99","204,661,997.97",28.4349,"476,485,702.39","307,844,029.70","1,289,880,082.49","-766,003.29",19.7214,125.107,"512,506,027.67",32.5095,27.7284,"837,232,023.64","15,704,248.32",27.7292,3.7784,2.2579,1.8168,0.8543,35.6771,12.9612,10.6507,42.22,"111,128,041.56","1,802,386,110.16","357,287,781.72"
浙江今飞凯达轮毂股份有限公司,2015,1.57,6.4613,"93,371,674.30","2,131,757,417.74",4.2834,0.629,0.4497,0.2392,"258,543,912.14","2,068,801,260.69",81.073,"71,450,600.53","169,997,841.66","522,662,754.16","98,945,467.34",24.8345,2.2808,"2,238,799,102.35",3.3517,6.0516,"1,773,024,140.48","7,070,873.58",11.1724,4.4799,,1.4622,0.7571,2.8555,-0.5828,-3.7823,,"117,769,499.72","2,761,461,856.51","59,208,066.69"
重庆蓝黛动力传动机械股份有限公司,2015,1.0193,3.1228,"14,456,975.03","783,370,100.56",0.5478,2.2479,1.7007,1.0782,"-5,760,116.94","430,224,008.52",35.3932,"86,114,881.27","128,816,136.10","1,020,474,481.81","13,339,841.28",11.4283,-0.3633,"559,040,144.62",10.9929,7.2463,"621,318,812.84","3,903,263.53",7.4166,3.1707,2.1728,1.2971,0.5708,10.2397,0.3428,35.5283,52.97,"88,862,941.35","1,579,514,626.43","73,110,196.72"
常熟市汽车饰件股份有限公司,2015,1.5538,3.6717,"19,053,460.68","1,021,223,856.34",0.6321,0.8594,0.6822,0.2422,"179,974,049.86","738,832,283.18",38.7276,"249,337,374.78","53,284,071.89","1,253,236,110.83","21,573,260.32",4.0783,7.4499,"792,116,355.07",24.4155,13.7086,"725,040,869.43","11,749,036.72",17.8331,5.361,,0.7742,0.5168,24.1888,-6.1678,7.2511,,"154,085,006.97","2,045,352,465.90","223,490,514.72"
江苏日盈电子股份有限公司,2015,1.7245,4.2039,"1,598,815.85","236,734,590.64",0.5765,1.0044,0.7539,0.2348,"39,615,056.10","122,070,070.95",36.57,"33,921,812.54","2,897,613.00","216,754,224.70","1,968,547.78",1.3192,17.6421,"124,967,683.95",14.329,10.0675,"146,569,366.10","1,947,430.70",13.7192,4.421,22.4197,1.0799,0.6641,14.4446,-11.9701,-7.9601,,"23,217,614.62","341,721,908.65","29,737,032.61"
重庆小康工业集团股份有限公司,2015,1.6655,38.0386,"69,010,899.92","10,554,475,453.11",2.891,0.8208,0.7341,0.6677,"391,626,442.02","8,283,291,564.32",74.2994,"455,616,300.99","958,616,309.80","3,196,822,160.33","68,919,219.34",26.9715,3.9144,"9,241,907,874.12",4.3168,4.4818,"8,515,928,310.77","270,702,985.78",14.3464,11.123,,1.9667,0.9018,3.9099,12.0661,13.4022,74.5,"1,277,802,566.40","12,438,730,034.45","388,770,502.65"
广东迪生力汽配股份有限公司,2015,1.7088,16.2606,"-4,170,523.51","736,924,670.86",0.8734,1.4238,0.3191,0.1374,"61,253,877.36","271,378,679.59",46.6223,"52,420,976.86","13,137,200.00","325,740,972.74","8,972,212.11",4.3189,6.6843,"284,515,879.59",7.1135,9.3073,"515,025,590.98","3,127,642.79",12.9962,1.6894,8.9319,3.2269,1.1172,5.9498,-1.0207,-13.9255,,"29,608,837.69","610,256,852.33","40,048,600.48"
上海岱美汽车内饰件股份有限公司,2015,1.7499,5.3723,"5,285,568.21","2,324,622,308.75",0.8328,1.9429,1.1911,0.4277,"349,071,725.17","748,141,275.05",45.4377,"400,668,406.10","268,893,530.98","1,221,270,614.41","23,255,258.45",18.0803,14.786,"1,017,034,806.03",17.2358,20.6539,"1,530,656,534.97","4,620,306.97",26.0404,2.7448,3.9783,3.2105,1.1326,16.6696,16.4449,19.9057,,"136,680,293.34","2,238,305,420.44","317,455,026.02"
上海保隆汽车科技股份有限公司,2015,1.6904,5.0387,"11,225,863.70","1,387,542,535.42",1.3227,1.9387,1.1986,0.4402,"101,800,008.85","468,472,237.84",56.9466,"158,095,007.67","322,790,916.55","598,218,506.70","15,607,780.88",39.4149,5.9836,"791,263,154.39",11.3939,13.7109,"924,320,440.07","6,466,933.53",13.7077,2.7278,4.6402,3.1106,1.0952,7.9561,13.1039,21.4259,,"32,169,915.42","1,389,481,661.09","96,852,983.10"
江苏奥力威传感高科股份有限公司,2015,1.5469,6.1383,"-963,856.78","469,674,508.02",0.2517,4.0772,3.1403,1.8023,"74,652,867.85","81,125,108.23",20.1082,"96,694,397.59","6,745,000.00","349,115,838.82","-889,594.88",1.9687,,"87,870,108.23",20.5875,23.8177,"330,121,961.29","2,744,119.75",23.2032,4.3849,2.1359,4.7623,1.1676,21.833,1.7608,18.9084,57.696,"14,099,439.20","436,985,947.05","82,055,860.03"
惠州市德赛西威汽车电子股份有限公司,2015,1.7822,5.5734,"62,931,333.96","3,668,248,375.96",2.5685,1.186,0.7115,0.354,"247,518,516.14","2,085,564,774.57",71.9766,"407,674,071.44","136,553,948.27","865,159,104.27","10,692,391.87",13.5596,19.68,"2,222,118,722.84",11.1136,16.1089,"2,679,219,538.30","13,834,161.79",41.2257,3.467,11.8043,6.8074,1.4124,11.1052,39.1233,46.5275,,"55,118,334.96","3,087,277,827.11","357,566,857.31"
华达汽车科技股份有限公司,2015,1.9005,6.6431,"6,447,344.01","2,369,358,056.51",1.0504,1.1921,0.677,0.248,"246,442,572.90","1,076,423,982.65",51.2299,"298,745,878.13","4,532,035.79","1,029,054,911.83","6,719,575.51",0.4385,30.9338,"1,080,956,018.44",12.6087,15.3428,"1,824,806,963.68","9,606,977.34",25.002,3.1233,12.5151,3.1835,1.1901,12.4569,6.4425,12.7233,,"62,533,481.76","2,110,010,930.27","257,284,403.69"
浙江正裕工业股份有限公司,2015,1.6446,3.9261,"-13,060,598.96","571,645,291.06",0.6438,1.6083,1.3369,0.6762,"90,741,935.88","217,123,858.31",39.1657,"79,757,800.53","10,314,696.44","353,269,783.77","-849,424.98",2.8369,"17,689.07","227,438,554.75",13.9523,13.4532,"419,823,476.75","3,717,066.81",19.0159,6.4661,5.2398,2.3922,0.9746,13.5903,-10.6773,-1.9695,,"62,321,361.83","580,708,338.52","67,177,353.32"
浙江铁流离合器股份有限公司,2015,2.1175,8.867,"-802,348.93","678,952,813.95",0.4848,1.8603,1.1848,0.7636,"164,149,947.65","174,661,848.26",32.6527,"110,948,547.20","25,835,565.90","413,532,248.82","1,385,468.28",5.8802,93.3034,"200,497,414.16",16.3411,19.6033,"452,263,420.63","4,967,236.05",22.7495,3.7799,4.7384,2.69,1.1848,16.8119,-7.7899,15.4099,,"52,283,526.75","614,029,662.98","94,076,473.02"
宁波圣龙汽车动力系统股份有限公司,2015,2.5148,5.8564,"24,732,607.13","1,115,519,542.96",2.3903,1.1148,0.8031,0.2483,"92,817,131.19","420,595,761.85",70.5041,"84,550,843.49","442,628,072.60","361,136,200.16","23,574,143.26",56.6044,3.8829,"863,223,834.45",7.5795,9.8894,"851,794,562.97","3,440,055.07",20.2438,6.4161,"1,159.24",1.7168,1.0203,7.5129,20.1521,27.2282,,"59,835,746.13","1,224,360,034.61","77,993,280.23"
万通智控科技股份有限公司,2015,2.1397,5.6868,"-2,101,774.73","289,302,646.69",0.4557,1.9297,1.4412,0.7467,"55,627,860.78","83,651,146.75",31.3037,"42,703,516.06","3,212,566.88","190,623,066.88","884,380.13",1.6627,55.4287,"86,863,713.63",14.7608,18.5345,"206,738,662.20","2,585,179.59",18.3283,5.7352,5.9267,2.8941,1.2302,14.0112,-4.3519,43.882,,"23,719,268.03","277,486,780.51","34,942,178.09"
合肥常青机械股份有限公司,2015,2.687,8.6434,"29,732,966.18","1,136,888,129.82",1.0146,0.7427,0.5585,0.305,"102,309,072.71","584,220,872.11",50.3619,"94,911,354.57","22,060,832.49","597,568,531.43","29,493,715.42",3.5603,3.3762,"606,281,704.60",8.3483,10.5994,"867,418,184.06","6,041,141.65",12.9145,6.3465,,1.5147,0.9686,7.4881,-18.0078,5.2725,,"105,441,700.56","1,203,850,236.03","77,173,154.12"
